holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,month
None,281.72,0.0,0.0,100,Clear,sky is clear,2012-10-15 12:00:00,4823,10
None,284.01,0.0,0.0,40,Clouds,scattered clouds,2012-10-15 13:00:00,4872,10
None,285.88,0.0,0.0,1,Clear,sky is clear,2012-10-15 14:00:00,5238,10
None,286.87,0.0,0.0,1,Clear,sky is clear,2012-10-15 15:00:00,5584,10
None,287.6,0.0,0.0,20,Clouds,few clouds,2012-10-15 16:00:00,6246,10
None,287.27,0.0,0.0,20,Clouds,few clouds,2012-10-15 17:00:00,5957,10
None,286.18,0.0,0.0,20,Clouds,few clouds,2012-10-15 18:00:00,4535,10
None,285.2,0.0,0.0,75,Clouds,broken clouds,2012-10-15 19:00:00,3234,10
None,284.68,0.0,0.0,75,Clouds,broken clouds,2012-10-15 20:00:00,2677,10
None,284.49,0.0,0.0,90,Clouds,overcast clouds,2012-10-15 21:00:00,2077,10
None,283.54,0.0,0.0,20,Clouds,few clouds,2012-10-15 22:00:00,1380,10
None,282.33,0.0,0.0,75,Clouds,broken clouds,2012-10-15 23:00:00,927,10
None,281.21,0.0,0.0,20,Clouds,few clouds,2012-10-16 00:00:00,500,10
None,279.87,0.0,0.0,1,Clear,sky is clear,2012-10-16 01:00:00,324,10
None,278.93,0.0,0.0,1,Clear,sky is clear,2012-10-16 02:00:00,257,10
None,277.91,0.0,0.0,1,Clear,sky is clear,2012-10-16 03:00:00,354,10
None,277.21,0.0,0.0,1,Clear,sky is clear,2012-10-16 04:00:00,769,10
None,276.61,0.0,0.0,1,Clear,sky is clear,2012-10-16 05:00:00,2769,10
None,276.11,0.0,0.0,1,Clear,sky is clear,2012-10-16 06:00:00,5789,10
None,274.81,0.0,0.0,20,Clouds,few clouds,2012-10-16 07:00:00,7055,10
None,274.99,0.0,0.0,20,Clouds,few clouds,2012-10-16 08:00:00,6408,10
None,277.91,0.0,0.0,20,Clouds,few clouds,2012-10-16 09:00:00,5254,10
None,280.71,0.0,0.0,20,Clouds,few clouds,2012-10-16 10:00:00,4547,10
None,283.85,0.0,0.0,20,Clouds,few clouds,2012-10-16 11:00:00,4784,10
None,286.01,0.0,0.0,40,Clouds,scattered clouds,2012-10-16 12:00:00,5015,10
None,286.31,0.0,0.0,1,Clear,sky is clear,2012-10-16 13:00:00,5057,10
None,288.15,0.0,0.0,75,Clouds,broken clouds,2012-10-16 14:00:00,5430,10
None,289.15,0.0,0.0,75,Clouds,broken clouds,2012-10-16 15:00:00,5813,10
None,288.99,0.0,0.0,75,Clouds,broken clouds,2012-10-16 16:00:00,6496,10
None,288.86,0.0,0.0,75,Clouds,broken clouds,2012-10-16 17:00:00,6429,10
None,288.16,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 18:00:00,5142,10
None,287.28,0.0,0.0,68,Rain,light rain,2012-10-16 19:00:00,3311,10
None,287.04,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 20:00:00,2777,10
None,286.9,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 21:00:00,2331,10
None,287.09,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 22:00:00,1767,10
None,287.09,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 23:00:00,1093,10
None,286.89,0.0,0.0,75,Clouds,broken clouds,2012-10-17 00:00:00,554,10
None,286.93,0.0,0.0,75,Clouds,broken clouds,2012-10-17 01:00:00,333,10
None,286.93,0.0,0.0,90,Clouds,overcast clouds,2012-10-17 02:00:00,267,10
None,287.07,0.0,0.0,90,Clouds,overcast clouds,2012-10-17 03:00:00,358,10
None,286.56,0.0,0.0,75,Clouds,broken clouds,2012-10-17 04:00:00,777,10
None,285.91,0.0,0.0,90,Clouds,overcast clouds,2012-10-17 05:00:00,2732,10
None,285.29,0.0,0.0,90,Clouds,overcast clouds,2012-10-17 06:00:00,5637,10
None,284.92,0.0,0.0,75,Clouds,broken clouds,2012-10-17 07:00:00,5564,10
None,285.35,0.0,0.0,75,Clouds,broken clouds,2012-10-17 08:00:00,6274,10
None,285.72,0.0,0.0,100,Rain,proximity shower rain,2012-10-17 09:00:00,5403,10
None,285.72,0.0,0.0,100,Rain,light rain,2012-10-17 09:00:00,5403,10
None,287.09,0.0,0.0,75,Clouds,broken clouds,2012-10-17 10:00:00,4680,10
None,288.31,0.0,0.0,75,Clouds,broken clouds,2012-10-17 11:00:00,4642,10
None,288.61,0.0,0.0,1,Clear,sky is clear,2012-10-17 12:00:00,4979,10
None,290.32,0.0,0.0,1,Clear,sky is clear,2012-10-17 13:00:00,4851,10
None,291.36,0.0,0.0,1,Clear,sky is clear,2012-10-17 14:00:00,4291,10
None,292.01,0.0,0.0,1,Clear,sky is clear,2012-10-17 15:00:00,4714,10
None,292.61,0.0,0.0,1,Clear,sky is clear,2012-10-17 16:00:00,6723,10
None,292.65,0.0,0.0,1,Clear,sky is clear,2012-10-17 17:00:00,6180,10
None,290.52,0.0,0.0,40,Clouds,scattered clouds,2012-10-17 18:00:00,4843,10
None,288.35,0.0,0.0,40,Clouds,scattered clouds,2012-10-17 19:00:00,3435,10
None,286.72,0.0,0.0,40,Clouds,scattered clouds,2012-10-17 20:00:00,2921,10
None,285.49,0.0,0.0,40,Clouds,scattered clouds,2012-10-17 21:00:00,2763,10
None,284.22,0.0,0.0,20,Clouds,few clouds,2012-10-17 22:00:00,1930,10
None,283.8,0.0,0.0,20,Clouds,few clouds,2012-10-17 23:00:00,1160,10
None,283.72,0.0,0.0,20,Clouds,few clouds,2012-10-18 00:00:00,654,10
None,282.8,0.0,0.0,40,Clouds,scattered clouds,2012-10-18 01:00:00,374,10
None,282.32,0.0,0.0,99,Mist,mist,2012-10-18 02:00:00,301,10
None,282.38,0.0,0.0,99,Mist,mist,2012-10-18 03:00:00,397,10
None,282.76,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 04:00:00,794,10
None,282.88,0.0,0.0,99,Mist,mist,2012-10-18 05:00:00,2564,10
None,284.18,0.0,0.0,75,Clouds,broken clouds,2012-10-18 06:00:00,5358,10
None,284.69,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 07:00:00,6441,10
None,285.0,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 08:00:00,5536,10
None,286.9,0.0,0.0,99,Rain,light rain,2012-10-18 09:00:00,5256,10
None,288.35,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 10:00:00,4619,10
None,289.59,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 11:00:00,5107,10
None,288.27,0.0,0.0,99,Rain,light rain,2012-10-18 12:00:00,5147,10
None,286.41,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 13:00:00,5283,10
None,285.96,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 14:00:00,5704,10
None,287.04,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 15:00:00,5887,10
None,287.18,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 16:00:00,6307,10
None,286.94,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 17:00:00,5953,10
None,286.01,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 18:00:00,4519,10
None,284.67,0.0,0.0,100,Drizzle,light intensity drizzle,2012-10-18 19:00:00,3427,10
None,283.44,0.0,0.0,100,Rain,light rain,2012-10-18 20:00:00,2921,10
None,282.51,0.0,0.0,100,Drizzle,light intensity drizzle,2012-10-18 21:00:00,2649,10
None,281.9,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 22:00:00,2005,10
None,281.85,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 23:00:00,1177,10
None,281.28,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 00:00:00,699,10
None,280.97,0.0,0.0,87,Mist,mist,2012-10-19 01:00:00,436,10
None,280.44,0.0,0.0,87,Drizzle,light intensity drizzle,2012-10-19 02:00:00,353,10
None,280.44,0.0,0.0,87,Mist,mist,2012-10-19 02:00:00,353,10
None,280.02,0.0,0.0,87,Mist,mist,2012-10-19 03:00:00,399,10
None,279.79,0.0,0.0,87,Drizzle,light intensity drizzle,2012-10-19 04:00:00,720,10
None,279.79,0.0,0.0,87,Mist,mist,2012-10-19 04:00:00,720,10
None,279.79,0.0,0.0,87,Rain,light rain,2012-10-19 04:00:00,720,10
None,279.79,0.0,0.0,87,Drizzle,drizzle,2012-10-19 04:00:00,720,10
None,279.74,0.0,0.0,87,Mist,mist,2012-10-19 05:00:00,2370,10
None,279.74,0.0,0.0,87,Rain,light rain,2012-10-19 05:00:00,2370,10
None,279.65,0.0,0.0,87,Drizzle,light intensity drizzle,2012-10-19 06:00:00,5162,10
None,279.65,0.0,0.0,87,Mist,mist,2012-10-19 06:00:00,5162,10
None,279.65,0.0,0.0,87,Rain,light rain,2012-10-19 06:00:00,5162,10
None,279.45,0.0,0.0,91,Mist,mist,2012-10-19 07:00:00,5777,10
None,279.45,0.0,0.0,91,Rain,moderate rain,2012-10-19 07:00:00,5777,10
None,279.22,0.0,0.0,91,Drizzle,light intensity drizzle,2012-10-19 08:00:00,5235,10
None,279.22,0.0,0.0,91,Mist,mist,2012-10-19 08:00:00,5235,10
None,279.22,0.0,0.0,91,Rain,light rain,2012-10-19 08:00:00,5235,10
None,279.35,0.0,0.0,91,Rain,light rain,2012-10-19 09:00:00,4606,10
None,279.35,0.0,0.0,91,Mist,mist,2012-10-19 09:00:00,4606,10
None,279.92,0.0,0.0,91,Mist,mist,2012-10-19 10:00:00,4328,10
None,280.44,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 11:00:00,4282,10
None,281.0,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 12:00:00,4489,10
None,281.51,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 13:00:00,4908,10
None,281.93,0.0,0.0,92,Mist,mist,2012-10-19 14:00:00,5620,10
None,281.94,0.0,0.0,92,Mist,mist,2012-10-19 15:00:00,5849,10
None,281.94,0.0,0.0,92,Drizzle,light intensity drizzle,2012-10-19 15:00:00,5849,10
None,282.27,0.0,0.0,92,Rain,moderate rain,2012-10-19 16:00:00,4945,10
None,282.41,0.0,0.0,92,Rain,light rain,2012-10-19 17:00:00,4619,10
None,282.21,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 18:00:00,4479,10
None,281.69,0.0,0.0,75,Clouds,broken clouds,2012-10-19 19:00:00,3804,10
None,281.26,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 20:00:00,2908,10
None,280.66,0.0,0.0,92,Mist,mist,2012-10-19 21:00:00,2942,10
None,280.43,0.0,0.0,92,Drizzle,drizzle,2012-10-19 22:00:00,3077,10
None,280.43,0.0,0.0,92,Drizzle,light intensity drizzle,2012-10-19 22:00:00,3077,10
None,280.1,0.0,0.0,92,Mist,mist,2012-10-19 23:00:00,2051,10
None,280.1,0.0,0.0,92,Rain,light rain,2012-10-19 23:00:00,2051,10
None,280.1,0.0,0.0,92,Drizzle,light intensity drizzle,2012-10-19 23:00:00,2051,10
None,280.06,0.0,0.0,92,Rain,light rain,2012-10-20 00:00:00,1270,10
None,280.06,0.0,0.0,92,Rain,moderate rain,2012-10-20 00:00:00,1270,10
None,280.28,0.0,0.0,96,Drizzle,drizzle,2012-10-20 01:00:00,773,10
None,280.28,0.0,0.0,96,Rain,light rain,2012-10-20 01:00:00,773,10
None,280.38,0.0,0.0,96,Drizzle,light intensity drizzle,2012-10-20 02:00:00,589,10
None,280.62,0.0,0.0,96,Drizzle,light intensity drizzle,2012-10-20 03:00:00,432,10
None,280.62,0.0,0.0,96,Mist,mist,2012-10-20 03:00:00,432,10
None,280.91,0.0,0.0,96,Mist,mist,2012-10-20 04:00:00,401,10
None,280.91,0.0,0.0,96,Drizzle,drizzle,2012-10-20 04:00:00,401,10
None,280.91,0.0,0.0,96,Rain,light rain,2012-10-20 04:00:00,401,10
None,280.96,0.0,0.0,96,Rain,light rain,2012-10-20 05:00:00,759,10
None,280.96,0.0,0.0,96,Mist,mist,2012-10-20 05:00:00,759,10
None,280.96,0.0,0.0,96,Drizzle,drizzle,2012-10-20 05:00:00,759,10
None,281.13,0.0,0.0,96,Rain,light rain,2012-10-20 06:00:00,1313,10
None,281.13,0.0,0.0,96,Mist,mist,2012-10-20 06:00:00,1313,10
None,281.13,0.0,0.0,96,Drizzle,light intensity drizzle,2012-10-20 06:00:00,1313,10
None,281.28,0.0,0.0,100,Rain,light rain,2012-10-20 07:00:00,1824,10
None,281.28,0.0,0.0,100,Mist,mist,2012-10-20 07:00:00,1824,10
None,281.28,0.0,0.0,100,Drizzle,drizzle,2012-10-20 07:00:00,1824,10
None,281.19,0.0,0.0,100,Rain,light rain,2012-10-20 08:00:00,2787,10
None,281.19,0.0,0.0,100,Mist,mist,2012-10-20 08:00:00,2787,10
None,281.19,0.0,0.0,100,Drizzle,drizzle,2012-10-20 08:00:00,2787,10
None,281.7,0.0,0.0,100,Rain,light rain,2012-10-20 09:00:00,3713,10
None,281.7,0.0,0.0,100,Drizzle,drizzle,2012-10-20 09:00:00,3713,10
None,281.7,0.0,0.0,100,Mist,mist,2012-10-20 09:00:00,3713,10
None,281.7,0.0,0.0,100,Drizzle,light intensity drizzle,2012-10-20 09:00:00,3713,10
None,282.02,0.0,0.0,100,Rain,light rain,2012-10-20 10:00:00,3815,10
None,282.02,0.0,0.0,100,Drizzle,drizzle,2012-10-20 10:00:00,3815,10
None,282.02,0.0,0.0,100,Mist,mist,2012-10-20 10:00:00,3815,10
None,282.02,0.0,0.0,100,Rain,moderate rain,2012-10-20 10:00:00,3815,10
None,282.35,0.0,0.0,100,Rain,light rain,2012-10-20 11:00:00,4339,10
None,282.35,0.0,0.0,100,Mist,mist,2012-10-20 11:00:00,4339,10
None,282.35,0.0,0.0,100,Drizzle,drizzle,2012-10-20 11:00:00,4339,10
None,282.71,0.0,0.0,100,Rain,heavy intensity rain,2012-10-20 12:00:00,4613,10
None,282.71,0.0,0.0,100,Mist,mist,2012-10-20 12:00:00,4613,10
None,282.71,0.0,0.0,100,Rain,light rain,2012-10-20 12:00:00,4613,10
None,282.71,0.0,0.0,100,Rain,moderate rain,2012-10-20 12:00:00,4613,10
None,283.31,0.0,0.0,48,Rain,light rain,2012-10-20 13:00:00,4507,10
None,283.79,0.0,0.0,90,Clouds,overcast clouds,2012-10-20 14:00:00,4452,10
None,284.2,0.0,0.0,75,Clouds,broken clouds,2012-10-20 15:00:00,4636,10
None,284.32,0.0,0.0,90,Clouds,overcast clouds,2012-10-20 16:00:00,4810,10
None,284.13,0.0,0.0,75,Clouds,broken clouds,2012-10-20 17:00:00,5125,10
None,283.14,0.0,0.0,40,Clouds,scattered clouds,2012-10-20 18:00:00,4337,10
None,281.4,0.0,0.0,40,Clouds,scattered clouds,2012-10-20 19:00:00,3644,10
None,280.47,0.0,0.0,20,Clouds,few clouds,2012-10-20 20:00:00,3107,10
None,279.52,0.0,0.0,20,Clouds,few clouds,2012-10-20 21:00:00,2929,10
None,278.85,0.0,0.0,48,Mist,mist,2012-10-20 22:00:00,2865,10
None,278.12,0.0,0.0,48,Fog,fog,2012-10-20 23:00:00,2340,10
None,277.94,0.0,0.0,48,Mist,mist,2012-10-21 00:00:00,1372,10
None,275.93,0.0,0.0,60,Fog,fog,2012-10-21 08:00:00,1928,10
None,275.93,0.0,0.0,60,Mist,mist,2012-10-21 08:00:00,1928,10
None,284.09,0.0,0.0,75,Clouds,broken clouds,2012-10-21 17:00:00,4695,10
None,282.6,0.0,0.0,75,Clouds,broken clouds,2012-10-21 18:00:00,4335,10
None,281.72,0.0,0.0,90,Clouds,overcast clouds,2012-10-21 22:00:00,1583,10
None,281.26,0.0,0.0,90,Clouds,overcast clouds,2012-10-21 23:00:00,959,10
None,281.29,0.0,0.0,75,Clouds,broken clouds,2012-10-22 00:00:00,498,10
None,281.01,0.0,0.0,75,Clouds,broken clouds,2012-10-22 01:00:00,306,10
None,280.57,0.0,0.0,40,Clouds,scattered clouds,2012-10-22 02:00:00,259,10
None,280.54,0.0,0.0,75,Clouds,broken clouds,2012-10-22 03:00:00,324,10
None,279.37,0.0,0.0,8,Mist,mist,2012-10-22 04:00:00,806,10
None,279.18,0.0,0.0,8,Mist,mist,2012-10-22 05:00:00,2622,10
None,279.05,0.0,0.0,8,Mist,mist,2012-10-22 06:00:00,5456,10
None,282.7,0.0,0.0,38,Clear,sky is clear,2012-10-22 10:00:00,4324,10
None,286.17,0.0,0.0,40,Clouds,scattered clouds,2012-10-22 11:00:00,4378,10
None,288.61,0.0,0.0,75,Clouds,broken clouds,2012-10-22 12:00:00,4639,10
None,290.59,0.0,0.0,20,Clouds,few clouds,2012-10-22 13:00:00,4546,10
None,292.21,0.0,0.0,75,Clouds,broken clouds,2012-10-22 14:00:00,5006,10
None,293.56,0.0,0.0,75,Clouds,broken clouds,2012-10-22 15:00:00,5361,10
None,293.43,0.0,0.0,40,Clouds,scattered clouds,2012-10-22 16:00:00,6101,10
None,293.4,0.0,0.0,40,Clouds,scattered clouds,2012-10-22 17:00:00,5781,10
None,291.47,0.0,0.0,20,Clouds,few clouds,2012-10-22 18:00:00,4272,10
None,289.17,0.0,0.0,20,Clouds,few clouds,2012-10-22 19:00:00,3091,10
None,287.28,0.0,0.0,1,Clear,sky is clear,2012-10-22 20:00:00,2434,10
None,286.1,0.0,0.0,1,Clear,sky is clear,2012-10-22 21:00:00,1984,10
None,285.45,0.0,0.0,75,Clouds,broken clouds,2012-10-22 22:00:00,1383,10
None,285.33,0.0,0.0,90,Clouds,overcast clouds,2012-10-22 23:00:00,959,10
None,285.07,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 00:00:00,511,10
None,284.58,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 01:00:00,346,10
None,283.88,0.0,0.0,75,Clouds,broken clouds,2012-10-23 02:00:00,253,10
None,283.55,0.0,0.0,75,Clouds,broken clouds,2012-10-23 03:00:00,349,10
None,282.85,0.0,0.0,20,Clouds,few clouds,2012-10-23 04:00:00,807,10
None,282.42,0.0,0.0,20,Clouds,few clouds,2012-10-23 05:00:00,2669,10
None,282.13,0.0,0.0,75,Clouds,broken clouds,2012-10-23 06:00:00,5210,10
None,281.85,0.0,0.0,40,Clouds,scattered clouds,2012-10-23 07:00:00,6083,10
None,281.85,0.0,0.0,20,Clouds,few clouds,2012-10-23 08:00:00,5790,10
None,283.07,0.0,0.0,75,Clouds,broken clouds,2012-10-23 09:00:00,5484,10
None,284.53,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 10:00:00,4407,10
None,285.6,0.0,0.0,75,Clouds,broken clouds,2012-10-23 11:00:00,4725,10
None,286.63,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 12:00:00,4826,10
None,286.75,0.0,0.0,99,Rain,moderate rain,2012-10-23 13:00:00,4945,10
None,287.97,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 14:00:00,5065,10
None,288.54,0.0,0.0,99,Thunderstorm,proximity thunderstorm,2012-10-23 15:00:00,5618,10
None,288.72,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 16:00:00,6094,10
None,288.53,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 17:00:00,5844,10
None,288.16,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 18:00:00,4649,10
None,287.59,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 19:00:00,3180,10
None,287.21,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 20:00:00,2963,10
None,286.29,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 21:00:00,2450,10
None,285.7,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 22:00:00,1613,10
None,285.61,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 23:00:00,1021,10
None,285.37,0.0,0.0,99,Drizzle,light intensity drizzle,2012-10-24 00:00:00,580,10
None,285.37,0.0,0.0,99,Mist,mist,2012-10-24 00:00:00,580,10
None,285.51,0.0,0.0,90,Clouds,overcast clouds,2012-10-24 01:00:00,298,10
None,285.6,0.0,0.0,100,Haze,haze,2012-10-24 02:00:00,261,10
None,285.99,0.0,0.0,100,Mist,mist,2012-10-24 03:00:00,408,10
None,285.99,0.0,0.0,100,Haze,haze,2012-10-24 03:00:00,408,10
None,285.94,0.0,0.0,100,Mist,mist,2012-10-24 04:00:00,793,10
None,285.94,0.0,0.0,100,Thunderstorm,proximity thunderstorm,2012-10-24 04:00:00,793,10
None,285.97,0.0,0.0,90,Mist,mist,2012-10-24 05:00:00,2643,10
None,285.97,0.0,0.0,90,Rain,light rain,2012-10-24 05:00:00,2643,10
None,285.97,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2012-10-24 05:00:00,2643,10
None,285.73,0.0,0.0,90,Mist,mist,2012-10-24 06:00:00,5593,10
None,285.73,0.0,0.0,90,Thunderstorm,thunderstorm with light rain,2012-10-24 06:00:00,5593,10
None,285.73,0.0,0.0,90,Rain,moderate rain,2012-10-24 06:00:00,5593,10
None,285.73,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2012-10-24 06:00:00,5593,10
None,285.5,0.0,0.0,90,Rain,light rain,2012-10-24 07:00:00,5722,10
None,285.5,0.0,0.0,90,Mist,mist,2012-10-24 07:00:00,5722,10
None,285.55,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-24 08:00:00,5607,10
None,285.55,0.0,0.0,90,Mist,mist,2012-10-24 08:00:00,5607,10
None,285.55,0.0,0.0,90,Rain,light rain,2012-10-24 08:00:00,5607,10
None,285.55,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2012-10-24 08:00:00,5607,10
None,285.93,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-24 09:00:00,5492,10
None,285.93,0.0,0.0,90,Mist,mist,2012-10-24 09:00:00,5492,10
None,285.93,0.0,0.0,90,Rain,moderate rain,2012-10-24 09:00:00,5492,10
None,286.34,0.0,0.0,90,Mist,mist,2012-10-24 10:00:00,4542,10
None,286.82,0.0,0.0,90,Mist,mist,2012-10-24 11:00:00,4720,10
None,286.82,0.0,0.0,90,Fog,fog,2012-10-24 11:00:00,4720,10
None,288.36,0.0,0.0,90,Mist,mist,2012-10-24 12:00:00,4982,10
None,288.36,0.0,0.0,90,Haze,haze,2012-10-24 12:00:00,4982,10
None,288.36,0.0,0.0,90,Fog,fog,2012-10-24 12:00:00,4982,10
None,289.08,0.0,0.0,90,Haze,haze,2012-10-24 13:00:00,5032,10
None,289.08,0.0,0.0,90,Mist,mist,2012-10-24 13:00:00,5032,10
None,289.08,0.0,0.0,90,Fog,fog,2012-10-24 13:00:00,5032,10
None,289.88,0.0,0.0,90,Mist,mist,2012-10-24 14:00:00,5212,10
None,289.88,0.0,0.0,90,Haze,haze,2012-10-24 14:00:00,5212,10
None,290.24,0.0,0.0,90,Mist,mist,2012-10-24 15:00:00,5661,10
None,290.24,0.0,0.0,90,Haze,haze,2012-10-24 15:00:00,5661,10
None,290.24,0.0,0.0,90,Rain,moderate rain,2012-10-24 15:00:00,5661,10
None,290.01,0.0,0.0,90,Mist,mist,2012-10-24 16:00:00,5812,10
None,289.62,0.0,0.0,90,Haze,haze,2012-10-24 17:00:00,5855,10
None,289.62,0.0,0.0,90,Mist,mist,2012-10-24 17:00:00,5855,10
None,289.61,0.0,0.0,90,Haze,haze,2012-10-24 18:00:00,4416,10
None,289.61,0.0,0.0,90,Mist,mist,2012-10-24 18:00:00,4416,10
None,289.06,0.0,0.0,90,Mist,mist,2012-10-24 19:00:00,3118,10
None,288.34,0.0,0.0,75,Haze,haze,2012-10-24 20:00:00,2877,10
None,288.34,0.0,0.0,75,Mist,mist,2012-10-24 20:00:00,2877,10
None,287.06,0.0,0.0,20,Mist,mist,2012-10-24 21:00:00,2498,10
None,287.41,0.0,0.0,75,Mist,mist,2012-10-24 22:00:00,1701,10
None,287.52,0.0,0.0,90,Mist,mist,2012-10-24 23:00:00,1028,10
None,287.81,0.0,0.0,90,Mist,mist,2012-10-25 00:00:00,578,10
None,287.29,0.0,0.0,75,Mist,mist,2012-10-25 01:00:00,354,10
None,287.23,0.0,0.0,90,Mist,mist,2012-10-25 02:00:00,272,10
None,286.44,0.0,0.0,90,Mist,mist,2012-10-25 03:00:00,370,10
None,285.32,0.0,0.0,90,Mist,mist,2012-10-25 04:00:00,809,10
None,285.32,0.0,0.0,90,Fog,fog,2012-10-25 04:00:00,809,10
None,285.43,0.0,0.0,90,Mist,mist,2012-10-25 05:00:00,2641,10
None,285.53,0.0,0.0,75,Mist,mist,2012-10-25 06:00:00,4957,10
None,285.2,0.0,0.0,90,Mist,mist,2012-10-25 07:00:00,6036,10
None,285.2,0.0,0.0,90,Fog,fog,2012-10-25 07:00:00,6036,10
None,285.02,0.0,0.0,90,Mist,mist,2012-10-25 08:00:00,5309,10
None,286.43,0.0,0.0,90,Mist,mist,2012-10-25 10:00:00,4438,10
None,287.36,0.0,0.0,90,Mist,mist,2012-10-25 11:00:00,4723,10
None,287.6,0.0,0.0,90,Mist,mist,2012-10-25 12:00:00,4879,10
None,287.29,0.0,0.0,90,Clouds,overcast clouds,2012-10-25 13:00:00,5062,10
None,286.41,0.0,0.0,90,Rain,light rain,2012-10-25 14:00:00,5450,10
None,286.41,0.0,0.0,90,Mist,mist,2012-10-25 14:00:00,5450,10
None,286.41,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-25 14:00:00,5450,10
None,286.41,0.0,0.0,90,Drizzle,drizzle,2012-10-25 14:00:00,5450,10
None,285.8,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-25 15:00:00,5888,10
None,285.8,0.0,0.0,90,Mist,mist,2012-10-25 15:00:00,5888,10
None,285.8,0.0,0.0,90,Rain,light rain,2012-10-25 15:00:00,5888,10
None,285.8,0.0,0.0,90,Drizzle,drizzle,2012-10-25 15:00:00,5888,10
None,285.8,0.0,0.0,90,Rain,moderate rain,2012-10-25 15:00:00,5888,10
None,285.29,0.0,0.0,90,Rain,light rain,2012-10-25 16:00:00,6473,10
None,285.29,0.0,0.0,90,Mist,mist,2012-10-25 16:00:00,6473,10
None,285.29,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-25 16:00:00,6473,10
None,284.77,0.0,0.0,90,Rain,moderate rain,2012-10-25 17:00:00,6488,10
None,284.77,0.0,0.0,90,Mist,mist,2012-10-25 17:00:00,6488,10
None,284.77,0.0,0.0,90,Rain,light rain,2012-10-25 17:00:00,6488,10
None,284.29,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-25 18:00:00,5351,10
None,284.29,0.0,0.0,90,Mist,mist,2012-10-25 18:00:00,5351,10
None,284.29,0.0,0.0,90,Rain,moderate rain,2012-10-25 18:00:00,5351,10
None,284.29,0.0,0.0,90,Rain,light rain,2012-10-25 18:00:00,5351,10
None,283.79,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-25 19:00:00,3500,10
None,283.79,0.0,0.0,90,Mist,mist,2012-10-25 19:00:00,3500,10
None,283.79,0.0,0.0,90,Rain,light rain,2012-10-25 19:00:00,3500,10
None,283.44,0.0,0.0,90,Rain,light rain,2012-10-25 20:00:00,2856,10
None,283.44,0.0,0.0,90,Mist,mist,2012-10-25 20:00:00,2856,10
None,283.44,0.0,0.0,90,Drizzle,drizzle,2012-10-25 20:00:00,2856,10
None,283.22,0.0,0.0,90,Rain,moderate rain,2012-10-25 21:00:00,2587,10
None,283.22,0.0,0.0,90,Mist,mist,2012-10-25 21:00:00,2587,10
None,283.22,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-25 21:00:00,2587,10
None,282.82,0.0,0.0,90,Clouds,overcast clouds,2012-10-25 22:00:00,1979,10
None,282.13,0.0,0.0,90,Clouds,overcast clouds,2012-10-25 23:00:00,1284,10
